id,magnitude,location,date,longitude,latitude,depth
iscgemsup903767,5.04,"13 km SE of Bozkurt, Turkey",8/3/1936,29.73,37.751,15
iscgemsup903768,5.18,"4 km W of Bucak, Turkey",8/3/1936,30.541,37.453,15
iscgemsup903769,5.28,"13 km NE of Karamanl?, Turkey",8/3/1936,29.928,37.464,15
ci3363730,3.08,"18km W of Pine Mountain Club, CA",8/4/1936,-119.351,34.8541667,6
iscgem903773,5.98,"65 km NNW of Claveria, Philippines",8/4/1936,120.943,19.187,25
ci3363731,1.83,"17km N of Glendora, CA",8/6/1936,-117.834,34.284,0.01
ci3363732,1.83,"17km N of Glendora, CA",8/6/1936,-117.834,34.284,0.01
iscgem903775,5.83,south of Alaska,8/8/1936,-157.534,52.536,15
iscgem903776,5.62,"97 km SE of Ierápetra, Greece",8/8/1936,26.351,34.294,15
ci3363733,3.04,"1km NNW of Imperial, CA",8/8/1936,-115.5708333,32.8526667,6
ci3363734,3.01,"8km W of Imperial, CA",8/9/1936,-115.6496667,32.8401667,6
iscgem903778,5.93,"114 km NNW of Claveria, Philippines",8/10/1936,120.83,19.613,25
iscgemsup903779,5.35,"17 km NE of Ka?, Turkey",8/10/1936,29.773,36.311,15
ci3363735,2.92,"19km NE of Coachella, CA",8/10/1936,-116.0228333,33.795,6
ci3363736,3.28,"20km ESE of Lone Pine, CA",8/11/1936,-117.8773333,36.4881667,6
ci3363737,2.35,"1km E of Glendora, CA",8/12/1936,-117.8523333,34.1371667,0.01
ci3363738,1.67,"7km S of Chino Hills, CA",8/12/1936,-117.7471667,33.93,6
iscgemsup903782,5.27,"14 km WNW of Gölhisar, Turkey",8/13/1936,29.353,37.171,15
ci3363739,3.33,"7km NNW of Alberto Oviedo Mota, B.C., MX",8/13/1936,-115.1861667,32.2868333,6
iscgem903785,6.56,"8 km SE of Aras-asan, Philippines",8/14/1936,126.373,8.842,35
iscgem903786,6.03,"48 km ENE of Aras-asan, Philippines",8/15/1936,126.74,8.99,15
ci3363740,2.31,"5km W of Topanga, CA",8/15/1936,-118.6563333,34.0956667,6
ci3363741,2.3,"2km ENE of Glendora, CA",8/15/1936,-117.8421667,34.1468333,0.01
iscgem903787,5.56,"67 km E of Bandar-e Lengeh, Iran",8/17/1936,55.557,26.615,15
iscgemsup903788,,"105 km ENE of ‘Ohonua, Tonga",8/17/1936,-173.986,-21.039,15
iscgem903789,6.32,"101 km N of Kieta, Papua New Guinea",8/17/1936,155.625,-5.293,15
iscgem903791,5.86,"79 km S of Barra de Navidad, Mexico",8/18/1936,-104.825,18.5,15
ci3363748,2.5,"11km NNE of Glendora, CA",8/19/1936,-117.8303333,34.2348333,0.01
ci3363743,3.37,"10km SW of Anza, CA",8/19/1936,-116.7636667,33.4995,6
iscgem903793,5.67,"16 km SE of Yasuj, Iran",8/20/1936,51.696,30.548,15
ci3363744,2.22,"2km NW of West Covina, CA",8/21/1936,-117.932,34.0646667,6
iscgemsup903794,5.43,"32 km SSE of Jurm, Afghanistan",8/21/1936,70.919,36.584,15
ci3363745,2.82,"12km NNE of Grapevine, CA",8/21/1936,-118.895,35.0486667,6
ci3363746,2.18,"14km SW of Newport Beach, CA",8/21/1936,-118.0203333,33.5228333,6
ci3363747,1.98,"10km W of Laguna Beach, CA",8/21/1936,-117.8898333,33.5283333,6
ci3363749,3.7,"7km SSE of Chino Hills, CA",8/22/1936,-117.7413333,33.9315,15.81
iscgem903796,7.13,"51 km E of Hengchun, Taiwan",8/22/1936,121.24,21.963,15
ci3363750,2.35,"6km ENE of Yorba Linda, CA",8/22/1936,-117.7471667,33.9001667,6
iscgem903797,5.84,Taiwan region,8/22/1936,121.065,22.142,10
ci3363751,2.57,"2km NNW of Charter Oak, CA",8/23/1936,-117.85,34.1163333,0.01
ci3363752,2.28,"7km NE of Castaic, CA",8/23/1936,-118.579,34.5375,6
iscgemsup903799,,Carlsberg Ridge,8/24/1936,67.374,-3.309,15
iscgem903800,6.93,"75 km WSW of Banda Aceh, Indonesia",8/24/1936,94.714,5.26,50
iscgem903801,6.4,western Indian-Antarctic Ridge,8/25/1936,139.589,-51.652,10
ci3363753,2.52,"11km ENE of Coachella, CA",8/25/1936,-116.064,33.7183333,6
ci3363754,2.48,"4km SW of Castaic, CA",8/25/1936,-118.66,34.4651667,6
ci3363755,2.15,"7km NNW of Simi Valley, CA",8/25/1936,-118.7761667,34.3266667,6
iscgem903803,5.86,"145 km SE of Pangai, Tonga",8/26/1936,-173.498,-20.847,15
ci3363756,2.71,"32km E of Barstow, CA",8/26/1936,-116.6761667,34.9388333,6
ci3363757,2.14,"8km WSW of Dana Point, CA",8/26/1936,-117.7798333,33.445,6
iscgem903804,5.7,east of the Kuril Islands,8/26/1936,152.921,44.753,15
ci3363758,2.56,"5km N of Valencia, CA",8/27/1936,-118.5648333,34.5005,6
iscgem903806,5.97,central East Pacific Rise,8/27/1936,-106.688,-5.534,15
ci3363759,1.96,"8km S of Malibu Beach, CA",8/27/1936,-118.705,33.9621667,6
ci3363760,1.85,"6km SW of Calabasas, CA",8/27/1936,-118.6796667,34.1208333,6
ci3363761,2.96,"3km SW of Calabasas, CA",8/27/1936,-118.6605,34.1336667,6
ci3363762,2.87,"6km W of Topanga, CA",8/27/1936,-118.6736667,34.0893333,6
iscgemsup903807,,"65 km NNW of Sabang, Indonesia",8/27/1936,95.196,6.472,15
ci3363763,2.11,"14km WSW of Pine Mountain Club, CA",8/27/1936,-119.2791667,34.7885,6
iscgemsup903808,5.4,"41 km N of ?l?m, Iran",8/28/1936,46.504,34.003,15
ci3363764,2.31,"8km NNE of Glendora, CA",8/28/1936,-117.8311667,34.197,0.01
iscgem903809,5.76,"45 km W of Gizo, Solomon Islands",8/28/1936,156.426,-8.076,15
iscgemsup903810,,"3 km ENE of Yésero, Spain",8/29/1936,-0.215,42.634,15
ci3363765,2,"2km NNE of Seal Beach, CA",8/29/1936,-118.093,33.761,6
iscgem903811,5.47,"108 km NNE of Khorugh, Tajikistan",8/29/1936,72.168,38.335,10
iscgem903812,5.56,Carlsberg Ridge,8/30/1936,56.894,10.358,15
ci3363766,2.64,"19km N of Yucca Valley, CA",8/30/1936,-116.4543333,34.2851667,6
ci3363767,3.62,"21km NE of Pine Valley, CA",8/30/1936,-116.4013333,32.9758333,6
ci3363768,2.25,"17km SSW of Malibu, CA",9/1/1936,-118.878,33.8671667,6
ci3363769,2.15,"24km SSW of Malibu, CA",9/1/1936,-118.9001667,33.8001667,6
iscgemsup903819,,Kuril Islands,9/2/1936,151.393,46.624,35
iscgemsup903821,5.32,"25 km N of Zaqatala, Azerbaijan",9/2/1936,46.674,41.856,15
iscgem903822,5.56,"22 km NNE of Belokany, Azerbaijan",9/2/1936,46.55,41.892,15
ci3363770,2.35,"6km N of Glendora, CA",9/3/1936,-117.869,34.186,0.01
ci3363771,2.29,"5km ENE of Idyllwild, CA",9/3/1936,-116.673,33.757,6
iscgem903824,5.85,"114 km WNW of Sola, Vanuatu",9/3/1936,166.532,-13.598,15
iscgem903825,5.87,"Izu Islands, Japan region",9/4/1936,142.724,30.539,15
iscgem903826,6.27,"Izu Islands, Japan region",9/4/1936,142.34,31.375,15
ci3363773,3.48,"10km ENE of Aguanga, CA",9/5/1936,-116.7638333,33.4856667,6
ci3363774,3.04,"26km WSW of Shoshone, CA",9/6/1936,-116.5386667,35.8796667,6
ci3363775,2.7,"26km SSE of Twentynine Palms, CA",9/6/1936,-115.929,33.938,6
iscgem903827,5.77,"134 km WSW of Manokwari, Indonesia",9/6/1936,132.975,-1.387,25
ci3363776,2.59,"16km WSW of Tecopa, CA",9/6/1936,-116.3881667,35.8015,6
iscgemsup903828,5.17,"5 km E of Cenei, Romania",9/6/1936,20.975,45.709,10
iscgem903829,6.2,"74 km SSE of ‘Ohonua, Tonga",9/7/1936,-174.568,-21.908,15
iscgem903830,5.67,"30 km ESE of Kod?ri??, Nepal",9/7/1936,86.263,27.901,15
ci3363777,1.75,"3km S of Beaumont, CA",9/7/1936,-116.978,33.904,6
iscgem903831,5.7,"43 km WSW of Zahedan, Iran",9/7/1936,60.452,29.344,15
ushis1149,4.5,"3 km NE of Boulder City, Nevada",9/7/1936,-114.8,36,
iscgemsup903832,,South Sandwich Islands region,9/7/1936,-30.226,-57.454,350
ci3363778,3.06,"34km NNW of San Miguel Is., CA",9/8/1936,-120.4533333,34.3251667,6
ci3363779,1.73,"2km SE of Los Alamitos, CA",9/8/1936,-118.056,33.793,6
ci3363780,1.61,"3km NW of Rossmoor, CA",9/8/1936,-118.107,33.801,6
ci3363781,2.33,"3km N of Seal Beach, CA",9/8/1936,-118.1075,33.7653333,6
ci3363782,2.37,"1km NNE of Seal Beach, CA",9/8/1936,-118.1,33.75,6
ci3363783,3.52,"2km N of Westminster, CA",9/8/1936,-118.0043333,33.7773333,6
ci3363784,2.05,"4km WNW of Rossmoor, CA",9/8/1936,-118.12,33.797,6
ci3363785,1.86,"1km NNE of Seal Beach, CA",9/9/1936,-118.1,33.75,6
ci3363786,1.95,"1km NNE of Seal Beach, CA",9/9/1936,-118.1,33.75,6
ci3363787,2.15,"3km SSE of Montclair, CA",9/9/1936,-117.682,34.052,6
iscgemsup903833,,"119 km S of Amahai, Indonesia",9/9/1936,129.044,-4.412,130
ci3363788,2.78,"21km NNE of Ludlow, CA",9/9/1936,-116.049,34.889,6
ci3363789,3.72,"34km NNW of San Miguel Is., CA",9/9/1936,-120.4733333,34.3236667,6
ci3363791,2.33,"4km N of Glendora, CA",9/9/1936,-117.858,34.174,0.01
ci3363792,2.19,"3km NE of Gardena, CA",9/10/1936,-118.285,33.902,6
ci3363793,2.25,"22km ESE of Avalon, CA",9/10/1936,-118.111,33.257,6
ci3363794,2.01,"12km W of Adelanto, CA",9/10/1936,-117.5373333,34.5653333,6
ci3363795,3.45,"25km WSW of La Jolla, CA",9/10/1936,-117.503,32.7351667,6
ci3363796,2.71,"17km W of Coronado, CA",9/10/1936,-117.367,32.69,6
ci3363797,2.87,"5km E of Agua Dulce, CA",9/10/1936,-118.268,34.5001667,6
ci3363798,2.44,"27km W of Coronado, CA",9/10/1936,-117.464,32.647,6
ci3363799,2.96,"29km NNE of San Miguel Is., CA",9/11/1936,-120.2048333,34.25,6
ci3363800,2.34,"9km NW of Tehachapi, CA",9/11/1936,-118.5126667,35.1961667,6
ci3363801,3.21,"22km SE of Ocotillo Wells, CA",9/11/1936,-115.998,32.979,6
ci3363802,3.5,"32km S of Lompoc, CA",9/12/1936,-120.46,34.3485,6
iscgem903836,5.86,"19 km NE of Taichung, Taiwan",9/13/1936,120.816,24.273,15
ci3363803,2.55,"7km SE of Acton, CA",9/13/1936,-118.133,34.433,6
ci3363804,1.79,"6km WSW of Acton, CA",9/13/1936,-118.257,34.46,6
ci3363805,2.29,"3km ENE of Agua Dulce, CA",9/13/1936,-118.2958333,34.5091667,6
ci3363807,1.63,"4km ENE of Agua Dulce, CA",9/14/1936,-118.2811667,34.5103333,6
ci3363808,2.44,"6km SW of Agua Dulce, CA",9/15/1936,-118.375,34.4605,6
ci3363809,2.91,"16km S of Lompoc, CA",9/15/1936,-120.4478333,34.4936667,6
ci3363811,2.65,"3km ENE of Stanton, CA",9/16/1936,-117.9575,33.8096667,6
ci3363812,2.06,"5km ESE of Agua Dulce, CA",9/17/1936,-118.268,34.486,6
ci3363813,2.51,"26km NNE of Lucerne Valley, CA",9/17/1936,-116.871,34.661,6
ci3363814,1.98,"12km WSW of El Segundo, CA",9/17/1936,-118.5366667,33.8911667,6
iscgem903842,5.77,south of the Kermadec Islands,9/18/1936,179.281,-33.538,15
ci3363816,1.8,"6km NNE of Glendora, CA",9/18/1936,-117.852,34.1891667,0.01
ci3363817,2.7,"19km NE of Ocotillo, CA",9/18/1936,-115.8338333,32.8398333,6
ci3363818,2.47,"24km SW of Westmorland, CA",9/18/1936,-115.8265,32.9151667,6
ci3363819,2.59,"10km WSW of Westmorland, CA",9/18/1936,-115.7255,33.0043333,6
ci3363820,2.44,"17km WSW of Westmorland, CA",9/18/1936,-115.8,33,6
ci3363821,3.89,"11km WSW of El Centro, CA",9/18/1936,-115.6726667,32.7653333,6
ci3363822,2.45,"23km NNE of Ocotillo, CA",9/18/1936,-115.8663333,32.9133333,6
ci3363823,2.63,"2km SSE of El Centro, CA",9/18/1936,-115.5495,32.7685,6
ci3363824,3.97,"6km WSW of Holtville, CA",9/18/1936,-115.438,32.801,6
ci3363825,2.85,"6km ENE of El Centro, CA",9/18/1936,-115.5,32.8,6
ci3363826,3.49,"2km SSE of Imperial, CA",9/18/1936,-115.5606667,32.8305,6
ci3363827,3.7,"6km ESE of Imperial, CA",9/18/1936,-115.5023333,32.8308333,6
ci3363828,3.69,"10km SW of El Centro, CA",9/19/1936,-115.6365,32.7295,6
ci3363829,2.76,"8km N of Brawley, CA",9/19/1936,-115.5271667,33.0465,6
iscgem903843,6.14,"Izu Islands, Japan region",9/19/1936,142.03,31.123,15
ci3363830,3.36,"5km N of Puebla, B.C., MX",9/19/1936,-115.3523333,32.6053333,6
iscgem903844,7.06,"86 km WSW of Pangkalan Brandan, Indonesia",9/19/1936,97.578,3.681,20
iscgem903845,6.18,"109 km WSW of Pangkalan Brandan, Indonesia",9/19/1936,97.38,3.624,15
ci3363831,2.7,"17km ENE of Ocotillo, CA",9/19/1936,-115.8393333,32.8178333,6
ci3363832,2.46,"4km SE of Murrieta Hot Springs, CA",9/19/1936,-117.125,33.535,15
ci3363833,3.05,"16km SSE of Port Hueneme, CA",9/20/1936,-119.1025,34.031,6
ci3363835,2,"3km SSE of Laguna Hills, CA",9/20/1936,-117.691,33.57,6
ci3363836,2.28,"3km NNW of Woodcrest, CA",9/20/1936,-117.365,33.912,20
ushis1151,4.7,"34 km NW of Enoch, Utah",9/21/1936,-113.3,38,
ushis1152,4.5,"57 km SW of Battle Mountain, Nevada",9/21/1936,-117.38,40.25,
ci3363837,2.21,"15km E of Little Lake, CA",9/21/1936,-117.7428333,35.9413333,6
iscgem903848,5.6,"7 km SSE of Araç, Turkey",9/21/1936,33.355,41.181,15
iscgemsup903849,5.43,"16 km ESE of Eflani, Turkey",9/21/1936,33.128,41.343,15
ci3363838,2.65,"14km N of Cabazon, CA",9/22/1936,-116.795,34.047,3.36
ushis1153,4.7,"37 km SW of Battle Mountain, Nevada",9/22/1936,-117.28,40.43,
ci3363839,2.1,"21km WSW of Dana Point, CA",9/22/1936,-117.893,33.373,6
iscgemsup903853,5.27,"20 km SW of Araç, Turkey",9/22/1936,33.135,41.131,15
ci3363840,1.89,"14km SW of Laguna Beach, CA",9/23/1936,-117.886,33.456,6
ci3363841,2.75,"8km NNE of San Dimas, CA",9/24/1936,-117.7858333,34.1715,0.01
iscgem903857,6.29,off the coast of Oregon,9/25/1936,-128.687,42.693,10
ci3363842,2.39,"8km NNE of Glendora, CA",9/26/1936,-117.8211667,34.2018333,0.01
ci3363843,2.06,"7km WNW of Moreno Valley, CA",9/26/1936,-117.3,33.9545,18.56
ci3363844,2.22,"14km SSE of Malibu Beach, CA",9/27/1936,-118.652,33.906,6
ci3363845,2.03,"9km S of Las Flores, CA",9/27/1936,-118.6445,33.9588333,6
ci3363846,2.08,"8km NNW of San Jacinto, CA",9/27/1936,-117.0033333,33.8473333,6
ci3363847,3.68,"9km N of Lamont, CA",9/27/1936,-118.9271667,35.3365,6
ci3363848,1.93,"22km SW of Huntington Beach, CA",9/28/1936,-118.1515,33.5396667,6
ci3363849,2.39,"14km SSE of Acton, CA",9/29/1936,-118.1243333,34.3646667,6
ci3363850,2.85,"22km NNW of Stovepipe Wells, CA",9/29/1936,-117.2315,36.7911667,6
iscgemsup903858,,southeast of the Loyalty Islands,9/30/1936,170.972,-22.008,35
ci3363855,2.41,"2km ENE of Glendora, CA",10/1/1936,-117.8486667,34.143,0.01
ci3363856,1.51,"8km NNE of Glendora, CA",10/2/1936,-117.8378333,34.2003333,0.01
ci3363858,2.34,"8km W of Ocotillo, CA",10/2/1936,-116.077,32.7365,6
ci3363859,3.02,"9km NNE of Dixon Lane-Meadow Creek, CA",10/2/1936,-118.3876667,37.4683333,6
ci3363860,3.09,"5km SW of Palmdale, CA",10/3/1936,-118.146,34.5553333,6
ci3363861,2.22,"6km NE of Idyllwild, CA",10/3/1936,-116.6691667,33.7755,6
ci3363862,2,"1km N of Acton, CA",10/3/1936,-118.1968333,34.4816667,18.65
ci3363863,2.36,"17km NNE of Glendora, CA",10/3/1936,-117.8148333,34.2823333,0.01
ci3363864,1.97,"2km NNW of Fountain Valley, CA",10/3/1936,-117.9633333,33.7286667,6
iscgem903860,5.45,"0 km S of Kleinlobming, Austria",10/3/1936,14.849,47.147,10
ci3363865,2.45,"15km SW of Avalon, CA",10/4/1936,-118.4185,33.2293333,6
ci3363866,1.86,"4km N of Vincent, CA",10/4/1936,-118.121,34.5391667,6
iscgem903861,6.43,"83 km NNW of Gorontalo, Indonesia",10/4/1936,122.806,1.251,25
ci3363867,2.19,"17km N of Inyokern, CA",10/4/1936,-117.842,35.794,6
ci3363868,2.32,"4km WSW of Palmdale, CA",10/5/1936,-118.1326667,34.5646667,6
ci3363869,2.6,"28km SE of Avalon, CA",10/5/1936,-118.1381667,33.1448333,6
iscgem903863,6.5,"Kermadec Islands, New Zealand",10/5/1936,-177.807,-30.53,35
iscgem903864,5.86,"41 km WSW of Cabangahan, Philippines",10/5/1936,122.61,8.914,35
iscgemsup903865,5.91,"Izu Islands, Japan region",10/5/1936,141.677,30.229,15
iscgem903866,6.96,"146 km E of Laikit, Laikit II (Dimembe), Indonesia",10/5/1936,126.276,1.668,15
ci3363870,3.69,"12km NNE of Grapevine, CA",10/6/1936,-118.8865,35.0448333,6
ci3363871,2.68,"19km SW of Ocotillo, CA",10/6/1936,-116.1401667,32.6208333,6
ci3363872,2.35,"26km S of Ocotillo, CA",10/6/1936,-116,32.5,6
ci3363874,3.31,"10km NNE of Big Pine, CA",10/6/1936,-118.25,37.25,6
ci3363875,3.67,"10km NNE of Big Pine, CA",10/6/1936,-118.25,37.25,6
ci3363876,2.77,"22km WSW of West Bishop, CA",10/6/1936,-118.667,37.25,6
ci3363877,2.62,"10km NNE of Big Pine, CA",10/6/1936,-118.25,37.25,6
ci3363878,2.9,"8km SSW of Signal Hill, CA",10/7/1936,-118.2021667,33.7386667,6
ci3363879,1.95,"3km NNW of Seal Beach, CA",10/7/1936,-118.116,33.7625,6
ci3363880,2.41,"2km NE of Glendora, CA",10/7/1936,-117.8523333,34.1455,0.01
ci3363881,3.52,"10km NNE of Big Pine, CA",10/7/1936,-118.25,37.25,6
ci3363882,2.51,"10km NE of Cabazon, CA",10/7/1936,-116.7023333,33.9745,6
ci3363883,2.2,"7km NNW of Fontana, CA",10/8/1936,-117.4818333,34.1575,20.83
ci3363884,3.16,"5km E of Las Flores, CA",10/9/1936,-118.5863333,34.03,6
ci3363885,2.19,"6km WSW of Fontana, CA",10/9/1936,-117.5215,34.083,23.89
ci3363886,2.41,"2km SW of Vincent, CA",10/9/1936,-118.1341667,34.4901667,6
ci3363887,1.84,"3km NE of Culver City, CA",10/9/1936,-118.3685,34.0406667,6
ci3363888,2.16,"10km NNE of Bradbury, CA",10/10/1936,-117.92,34.2251667,6
ci3363889,2.33,"4km NNE of Glendora, CA",10/10/1936,-117.8453333,34.1633333,0.01
ushis1155,5,"150 km WSW of Ferndale, California",10/10/1936,-126,40.3,
iscgem903873,5.73,"107 km ESE of Santiago, Philippines",10/10/1936,127.46,6.893,15
ci3363890,2.8,"4km SSW of Lamont, CA",10/10/1936,-118.9305,35.2306667,6
ci3363891,4.06,"14km NNE of Dixon Lane-Meadow Creek, CA",10/11/1936,-118.331,37.488,6
ci3363892,3.49,"9km NE of Dixon Lane-Meadow Creek, CA",10/11/1936,-118.3533333,37.446,6
ci3363893,3.1,"16km NE of Dixon Lane-Meadow Creek, CA",10/11/1936,-118.3,37.5,6
ci3363894,4.02,"23km WSW of Westmorland, CA",10/12/1936,-115.8665,32.991,6
ci3363895,2.66,"24km W of Westmorland, CA",10/12/1936,-115.87,33,6
ci3363896,4.13,"21km WSW of Westmorland, CA",10/13/1936,-115.8285,32.962,6
ci3363897,2.63,"7km NNE of Ocotillo, CA",10/13/1936,-115.9753333,32.7925,6
ci3363898,2.69,"11km ESE of Ocotillo, CA",10/13/1936,-115.8876667,32.688,6
ci3363899,2.95,"28km SW of Progreso, B.C., MX",10/13/1936,-115.8226667,32.4283333,6
iscgem903877,5.79,"130 km WNW of Ternate, Indonesia",10/13/1936,126.236,1.023,15
ci3363900,3.22,"30km ENE of Baker, CA",10/14/1936,-115.7718333,35.374,6
ci3363901,3.44,"6km NW of Indio, CA",10/14/1936,-116.2598333,33.7611667,6
ci3363903,2.91,"18km WSW of Westmorland, CA",10/14/1936,-115.7841667,32.9493333,6
ci3363904,2.7,"7km ENE of Indio, CA",10/15/1936,-116.15,33.75,6
iscgemsup903878,,"25 km S of Isangel, Vanuatu",10/15/1936,169.268,-19.77,35
iscgem903880,6.4,"19 km NE of Tomé, Chile",10/16/1936,-72.797,-36.491,15
ci3363906,2.31,"7km SW of Anza, CA",10/16/1936,-116.7263333,33.5061667,6
iscgem903881,6.14,"195 km SE of Kokopo, Papua New Guinea",10/16/1936,153.514,-5.6,35
ci3363907,4.09,"38km WNW of San Miguel Is., CA",10/16/1936,-120.7751667,34.1018333,6
ci3363908,3.19,"18km NNE of Nipomo, CA",10/16/1936,-120.4146667,35.1948333,6
ci3363909,2.41,"16km N of Adelanto, CA",10/17/1936,-117.4423333,34.7288333,6
ci3363910,2.89,"8km WSW of Orcutt, CA",10/17/1936,-120.5201667,34.8445,6
iscgem903883,5.79,"4 km NNW of Polcenigo, Italy",10/18/1936,12.487,46.08,10
ci3363911,2.43,"2km ESE of Coachella, CA",10/19/1936,-116.1525,33.6728333,6
ci3363912,2.6,"12km NW of Ludlow, CA",10/19/1936,-116.2658333,34.7843333,6
ci3363913,2.63,"14km E of Desert Hot Springs, CA",10/19/1936,-116.3476667,33.9458333,6
ci3363914,2.59,"9km NE of Desert Hot Springs, CA",10/19/1936,-116.4423333,34.0261667,6
ci3363915,2.86,"14km NNE of Dixon Lane-Meadow Creek, CA",10/19/1936,-118.3518333,37.4965,6
iscgem903886,6.42,"294 km NW of Ambon, Indonesia",10/19/1936,126.145,-1.99,15
ci3363916,2.94,"10km ENE of Arroyo Grande, CA",10/19/1936,-120.4875,35.156,6
iscgemsup903887,,"111 km NW of Mikuni, Japan",10/20/1936,135.365,37.001,365
iscgem903888,5.58,"22 km SSW of Kilmia, Yemen",10/20/1936,52.119,12.012,15
iscgemsup903890,5.35,"1 km W of Murghob, Tajikistan",10/21/1936,73.946,38.171,15
ci3363917,3.29,"10km NNE of Running Springs, CA",10/21/1936,-117.0661667,34.2901667,6
ci3363918,3.31,"24km ENE of Bishop, CA",10/22/1936,-118.1648333,37.48,6
iscgemsup903892,,central Mid-Atlantic Ridge,10/22/1936,-29.753,0.193,15
ci3363919,2.53,"2km S of Moreno Valley, CA",10/23/1936,-117.232,33.9055,14.02
iscgem903893,5.51,"103 km NNW of Siglufjörður, Iceland",10/23/1936,-19.468,67.056,15
iscgem903894,5.63,Iceland region,10/23/1936,-19.043,66.91,15
iscgem903895,6.82,"4 km NE of Beluga, Alaska",10/23/1936,-151.015,61.171,15
ci3363920,2.16,"9km WNW of Aguanga, CA",10/23/1936,-116.955,33.471,6
ci3363923,2.68,"2km NNE of Vincent, CA",10/23/1936,-118.1073333,34.5168333,6
iscgem903896,5.65,"19 km NNW of Nikiski, Alaska",10/24/1936,-151.363,60.862,15
ci3363922,3.39,"5km SE of Redlands, CA",10/24/1936,-117.1486667,34.0193333,8.25
ci3363924,2.96,"15km E of Maneadero, B.C., MX",10/24/1936,-116.4108333,31.7301667,6
iscgemsup903898,5.39,"48 km WSW of Kýthira, Greece",10/24/1936,22.498,35.98,15
iscgem903899,5.83,"Izu Islands, Japan region",10/25/1936,142.37,31.058,15
iscgem903900,5.55,"120 km SSE of Shimoda, Japan",10/25/1936,139.395,33.661,15
iscgem903901,5.64,"84 km SSE of Katsuura, Japan",10/25/1936,140.659,34.438,60
ci3363925,2.11,"4km ESE of Marina del Rey, CA",10/26/1936,-118.4105,33.9656667,6
iscgem903904,6.29,"97 km NW of Bukittinggi, Indonesia",10/27/1936,99.724,0.281,15
iscgem903905,6.04,"89 km ENE of Olonkinbyen, Svalbard and Jan Mayen",10/27/1936,-6.517,71.279,15
iscgem903906,6.11,"135 km SW of Río Grande, Panama",10/29/1936,-82.149,6.803,15
iscgem903907,6.4,"46 km ENE of Yigo Village, Guam",10/30/1936,145.261,13.743,70
ci3363926,3.95,"16km SE of Malibu, CA",10/30/1936,-118.7116667,33.8848333,6
ci3363927,2.13,"17km S of Malibu, CA",10/30/1936,-118.7956667,33.8543333,6
ci3363928,2.45,"17km S of Ocotillo Wells, CA",10/30/1936,-116.0968333,32.9908333,6
ci3363929,2.77,"40km SE of Campo, CA",10/30/1936,-116.208,32.316,6
iscgemsup903912,,"36 km SE of Coihueco, Chile",10/31/1936,-71.501,-36.821,15
ci3363933,3.97,"37km W of San Miguel Is., CA",11/2/1936,-120.7645,34.0143333,6
iscgem903915,6.27,"19 km NE of Coihueco, Chile",11/2/1936,-71.649,-36.528,15
ci3363934,1.95,"18km SSE of Avalon, CA",11/2/1936,-118.2838333,33.1871667,6
ci3363935,2.25,"8km WSW of Anza, CA",11/2/1936,-116.7551667,33.539,6
ci3363936,2.94,"41km W of San Miguel Is., CA",11/2/1936,-120.8055,34.059,6
iscgem903916,6.79,Kuril Islands,11/2/1936,154.104,47.322,35
iscgem903917,7.25,"83 km E of Ishinomaki, Japan",11/3/1936,142.235,38.279,35
iscgem903918,5.89,"107 km SE of Ola, Russia",11/3/1936,152.761,58.968,15
iscgem903919,5.63,"201 km SSW of Padangsidempuan, Indonesia",11/4/1936,98.305,-0.156,35
iscgemsup903920,,"156 km WNW of Tual, Indonesia",11/4/1936,131.518,-4.947,25
iscgem903921,5.82,"Volcano Islands, Japan region",11/5/1936,141.685,23.36,15
